Format Version,1.21,Take Name,flow117,Capture Frame Rate,250.000000,Export Frame Rate,200.000000,Capture Start Time,2016-05-30 11.46.15 AM,Total Frames in Take,25635,Total Exported Frames,13825,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,brice,brice,brice,brice,brice,brice,brice,brice
,,"8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735","8392B20CF49E35735"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker
Frame,Time,X,Y,Z,W,X,Y,Z,
3991,16.115000,-0.747971,-0.018411,0.659135,-0.075774,-828.673462,862.995911,442.464844,0.741309
3992,16.120000,-0.747195,-0.018950,0.660026,-0.075535,-828.408020,862.926086,442.619812,0.830662
3993,16.125000,-0.746176,-0.019715,0.661200,-0.075149,-828.110291,862.853455,442.764862,0.819826
3994,16.130000,-0.745071,-0.020744,0.662457,-0.074759,-827.790649,862.812927,442.906342,0.814033
3995,16.135000,-0.743961,-0.020328,0.663962,-0.072548,-827.444702,862.611145,443.043152,0.802888
3996,16.140000,-0.742431,-0.022612,0.665553,-0.072971,-827.205322,862.681824,443.174042,0.761862
3997,16.145000,-0.741322,-0.022894,0.666891,-0.071935,-826.921204,862.543579,443.328247,0.750823
3998,16.150000,-0.739850,-0.023844,0.668492,-0.071918,-826.637512,862.504395,443.434174,0.740412
3999,16.155000,-0.738942,-0.023650,0.669523,-0.071720,-826.354980,862.384216,443.663818,0.499290
4000,16.160000,-0.737730,-0.023810,0.670738,-0.072794,-826.056152,862.301636,443.842590,0.453960
4001,16.165000,-0.736221,-0.024409,0.672276,-0.073671,-825.801880,862.264404,443.905731,0.483557
4002,16.170000,-0.734884,-0.024503,0.673629,-0.074628,-825.535706,862.205994,443.969299,0.500033
4003,16.175000,-0.733207,-0.024908,0.675304,-0.075836,-825.235657,862.191772,443.876221,0.688412
4004,16.180000,-0.731949,-0.024465,0.676622,-0.076385,-824.955933,862.109192,443.844971,0.762753
4005,16.185000,-0.730680,-0.022812,0.678079,-0.076122,-824.646545,861.903564,443.815186,0.624266
4006,16.190000,-0.729046,-0.019488,0.680081,-0.074848,-824.364136,861.484436,443.644409,0.353318
4007,16.195000,-0.727886,-0.018854,0.681328,-0.074967,-824.032715,861.381409,443.673096,0.386143
4008,16.200000,-0.726720,-0.018613,0.682608,-0.074684,-823.705017,861.274353,443.711548,0.378724
4009,16.205000,-0.725265,-0.019671,0.684060,-0.075269,-823.296631,861.272095,443.688782,0.365784
4010,16.210000,-0.724291,-0.019884,0.685165,-0.074544,-822.920410,861.143372,443.751648,0.459971
4011,16.215000,-0.723165,-0.021263,0.686347,-0.074215,-822.528748,861.115662,443.826385,0.477049
4012,16.220000,-0.721117,-0.023754,0.688567,-0.072812,-822.194153,861.048279,443.703705,0.398336
4013,16.225000,-0.719344,-0.024125,0.690532,-0.071612,-821.919800,860.840393,443.683533,0.386548
4014,16.230000,-0.717228,-0.024805,0.692788,-0.070810,-821.659851,860.675781,443.612061,0.364890
4015,16.235000,-0.714666,-0.027074,0.695112,-0.073071,-821.388611,860.830017,443.454498,0.359062
4016,16.240000,-0.711781,-0.025715,0.698074,-0.073475,-821.157593,860.669739,443.152466,0.360717
4017,16.245000,-0.709257,-0.027936,0.700426,-0.074680,-820.752136,860.702637,443.104523,0.463176
4018,16.250000,-0.706746,-0.027790,0.702795,-0.076270,-820.476135,860.608887,443.009949,0.690741
4019,16.255000,-0.702623,-0.027901,0.706750,-0.077759,-820.213806,860.522461,442.487762,0.516917
4020,16.260000,-0.698431,-0.027905,0.710529,-0.081019,-820.078308,860.499634,441.914764,0.432541
4021,16.265000,-0.695051,-0.027124,0.713858,-0.081089,-819.735535,860.269226,441.388794,0.948952
