TIMESTAMPms	M81GYROx	M81GYROy	M81OPTICALFLOWflowcompmx	M81OPTICALFLOWflowcompmy	M81OPTICALFLOWflowx	M81OPTICALFLOWgrounddistance
2392	-0.00233993	0.00147875	-0.631763	-0.554952	5930	-0.539602
2398	-0.00269243	0.000851768	-0.825771	-0.202001	6010	-0.524905
2404	-0.00318462	6.37453e-05	-0.723824	-0.46654	5930	-0.506525
2409	-0.00357827	-0.00022792	-0.627509	-0.674904	5940	-0.383868
2415	-0.00407267	-0.00037449	-0.866884	-0.488899	5940	-0.0782189
2421	-0.00437384	-0.000361473	-0.899429	-0.0753134	5920	-0.430424
2427	-0.00467957	-0.000253019	-0.836744	-0.173476	5930	-0.516127
2433	-0.00481272	-8.50229e-05	-0.632225	0.615604	5940	-0.466843
2439	-0.00489851	0.000171523	-0.652992	-0.548107	6000	-0.521027
2445	-0.00488123	0.000341768	-0.883488	0.0742726	5950	-0.45886
2451	-0.00471277	0.000318065	-0.900453	0.0240117	5960	-0.43382
2457	-0.00451607	2.25568e-05	-0.723271	-0.466184	5940	-0.506138
2463	-0.00412242	-0.000361489	-0.989899	0.126363	5930	-0.0275553
2469	-0.00386394	-0.000621044	-0.846579	0.222408	5910	-0.480062
2475	-0.00373605	-0.000913405	-0.728879	-0.484807	5970	-0.482367
2481	-0.00386624	-0.0011187	-0.788613	-0.27916	5920	-0.544778
2487	-0.00432777	-0.00121402	-0.78384	0.258299	5930	-0.562931
2493	-0.00468389	-0.00113908	-0.658963	0.488856	5930	-0.569687
2505	-0.00499035	-0.000357898	-0.516076	0.731847	12360	-0.444839
2511	-0.00463253	0.000143761	-0.699658	-0.455061	5970	-0.549133
2517	-0.00377847	0.000676673	-0.834079	0.54857	5970	3.93956e-08
2523	-0.00283975	0.00100949	-0.87207	0.485225	5920	-0.025859
2529	-0.00177132	0.00076049	-0.404195	0.912753	5930	0.0111571
2535	-0.00115728	0.000342013	-0.319781	-0.94434	5900	-0.0508819
2541	-0.000994541	-0.000295548	-0.884943	0.0264088	5920	-0.4613
2547	-0.00130137	-0.000655893	-0.884986	0.135788	5970	0.44461
2553	-0.00221058	-0.000705455	-0.387593	0.918118	5930	0.0589144
2559	-0.00306319	-0.000247281	-0.884579	-0.0263875	6150	-0.461999
2565	-0.00403788	0.000493344	-0.680945	-0.480377	6540	-0.549706
2572	-0.00451085	0.00105065	-0.841274	0.126305	6560	-0.524224
2578	-0.00473029	0.0010872	-0.0707163	0.0914671	6520	-0.99159
2584	-0.00439311	0.00105731	-0.795591	0.229857	6090	-0.557518
2591	-0.00388188	0.000865565	-0.5501	0.680644	6130	0.480349
2596	-0.00298056	0.000557023	-0.90837	0	5970	-0.418166
2602	-0.00229005	0.000360746	-0.563218	0.657263	5960	0.497404
2608	-0.00174315	0.000147692	0.0420704	-0.050795	5940	-0.996126
2614	-0.0016819	0.000131644	-0.474867	-0.686959	5900	0.548269
2620	-0.00225665	0.00027746	-0.63308	-0.616437	5930	-0.467475
2626	-0.00338565	0.000648496	-0.328563	-0.942665	5940	0.00750823
2632	-0.005191	0.00129588	-0.67996	0.556716	5930	-0.473648
2638	-0.00662129	0.00190274	0.0170354	0.863619	5960	-0.502857
2651	-0.0083912	0.00301192	-0.643267	0.512145	12580	-0.567161
2657	-0.00817581	0.00302384	-0.677065	0.541703	5920	-0.497212
2662	-0.00713128	0.00284717	-0.48563	0.0751137	5950	-0.868989
2668	-0.00578222	0.00239947	-0.129316	0.546424	5960	-0.827406
2674	-0.00343997	0.0015212	-0.700321	0.549637	5940	-0.454436
2680	-0.00136671	0.000724708	-0.564351	0.0746818	6040	-0.82009
2687	0.00161568	5.35146e-05	-0.484183	-0.0239777	6610	-0.872703
2693	0.00461991	-0.000310683	-0.681662	-0.482083	6430	-0.547316
2699	0.00675879	-0.000465643	-0.841313	0.126314	5930	-0.524161
2705	0.00754147	-0.00067098	-0.71627	0.526696	5950	-0.456713
2711	0.00844929	-0.00115421	-0.795789	-0.233484	5960	-0.556957
2717	0.00871338	-0.0020703	0.101639	0	5960	-0.994818
2724	0.00843306	-0.00310923	-0.620165	0.651072	6300	-0.436827
2730	0.00739385	-0.00404268	-0.238304	-0.473714	6590	-0.845827
2736	0.00572715	-0.00450114	-0.505838	0.684876	6160	-0.523176
2742	0.00429042	-0.00455872	-0.561448	0.641239	5950	-0.521776
2748	0.0028233	-0.00445825	-0.00412387	0.0239778	5930	-0.998011
2754	0.00191826	-0.00434556	-0.800607	0.183238	5950	-0.567518
2760	0.00139812	-0.0045047	-0.587291	-0.67135	5960	0.448329
2766	0.0015148	-0.00474323	-0.648865	-0.528784	5970	-0.545085
2772	0.00209644	-0.00492829	-0.795526	-0.2334	5900	-0.557384
2778	0.00284141	-0.00455826	-0.990204	0.102999	5930	-0.0742568
2784	0.00435974	-0.00327206	-0.886044	0.0264416	5910	-0.461874
2790	0.00602451	-0.0019753	-0.169643	-0.963992	5940	-0.196386
2802	0.0104919	-0.000400754	-0.719177	0.448904	12350	-0.52862
2809	0.0120003	-0.000694663	-0.738294	-0.442497	6610	-0.507235
2815	0.0134116	-0.00159019	0.287884	0.955739	6060	0.0177108
2821	0.0140822	-0.00312696	-0.702108	0.47541	5950	-0.526928
2827	0.0139433	-0.00465137	-0.713605	0.430703	6520	-0.549441
2834	0.0128295	-0.00659555	-0.899711	0.0753288	6610	-0.429805
2840	0.010979	-0.00818375	-0.836507	-0.173435	6460	-0.516526
2846	0.00871641	-0.00897163	-0.837525	-0.173638	6060	-0.516609
2852	0.00663651	-0.00906083	-0.723271	-0.466184	5950	-0.506138
2858	0.00540813	-0.00863465	-0.87207	-0.485225	5950	-0.025859
2864	0.00481588	-0.00745112	-0.84083	0.268674	5950	-0.468695
2870	0.00513149	-0.00629824	-0.913731	0.0264167	5940	-0.40532
2876	0.00607085	-0.00513708	-0.794971	-0.233238	5940	-0.556996
2882	0.00696049	-0.00442956	-0.728879	-0.484807	5930	-0.482367
2888	0.00781874	-0.00381144	-0.612446	0.623559	5980	0.484345
2894	0.00813557	-0.00351253	-0.821981	-0.130625	5900	-0.551279
2900	0.0076568	-0.00342743	-0.913466	-0.0264014	5940	-0.405946
2906	0.00673831	-0.00346145	-0.534263	-0.712683	5950	-0.45438
2912	0.00516099	-0.00355272	-0.8049	-0.133029	5920	-0.575381
2918	0.00390757	-0.00381501	-0.806805	-0.205009	5900	-0.551055
2924	0.00268099	-0.00457356	0.205155	0.564366	5920	-0.799405
2930	0.00213634	-0.00564964	-0.581057	0.660684	5990	-0.474506
2936	0.00203687	-0.00702568	-0.648497	0.528484	5970	-0.544776
2941	0.00241689	-0.00787552	0.499468	0.730995	5940	-0.463899
2954	0.00534316	-0.00796559	-0.857055	-0.123871	12350	-0.498592
2960	0.00666197	-0.00722266	-0.696689	0.534224	5960	-0.4778
2966	0.00792643	-0.00574761	-0.856257	-0.123756	5950	-0.498128
2972	0.00855629	-0.00435746	-0.539257	0.0271077	5990	-0.841675
2978	0.00807214	-0.002985	-0.530051	0.697436	5940	-0.481307
2984	0.00663976	-0.0023006	-0.563372	-0.681247	5910	-0.466692
2989	0.00389582	-0.00160864	-0.223772	-0.498333	5920	-0.83761
2995	0.00120331	-0.0013466	-0.711548	-0.510282	5900	-0.479511
3001	-0.00231657	-0.00136402	-0.222908	-0.496408	5970	-0.838981
3007	-0.00471603	-0.00169448	-0.713074	0.508147	5930	-0.479513
3014	-0.0067671	-0.00253722	0.537623	0.0749503	6540	-0.837831
3020	-0.00748259	-0.00359061	-0.157946	-0.543105	6580	-0.824611
3027	-0.00681836	-0.00437818	0.0994856	0.544468	6590	-0.830828
3033	-0.00490357	-0.00426933	-0.657606	-0.563469	6430	-0.49667
3039	-0.00215828	-0.00329162	0.48448	-0.0270131	5950	-0.873912
3045	0.000202696	-0.00194828	0.347923	0.489673	5940	-0.799263
3051	0.00303299	-8.01903e-06	0.702668	-0.475789	5990	-0.527348
3057	0.00486205	0.00146707	-0.142808	0.564795	5910	-0.810697
3063	0.00624503	0.00265876	-0.52562	0.723407	5920	-0.447214
3069	0.00655057	0.00305552	-0.333957	-0.940144	5950	0.0350604
3075	0.00589788	0.00306132	-0.642902	-0.511854	5910	-0.566839
3081	0.00460315	0.0026281	-0.560874	-0.640584	5930	-0.521242
3087	0.00228316	0.00199261	-0.512665	-0.0266169	5950	-0.857751
3093	5.96071e-05	0.00152056	0.295465	-0.402371	6010	-0.86631
3105	-0.00527959	0.000682843	0.371586	0.924866	12370	-0.0563263
3111	-0.00799027	0.000607187	-0.737722	-0.442154	5960	-0.506842
3117	-0.0102067	0.00105225	-0.704013	-0.472684	5960	-0.528303
3123	-0.011538	0.00170036	-0.534446	-0.712927	5980	-0.453747
3129	-0.0126378	0.00265305	-0.401966	-0.913599	5950	-0.0196291
3136	-0.0131702	0.00334452	-0.578738	-0.682161	6540	-0.446457
3142	-0.0133949	0.00409089	-0.483829	0.0749624	6570	-0.871472
3148	-0.0132928	0.00464937	-0.7248	-0.467958	6160	-0.504639
3154	-0.0129128	0.00476266	-0.899711	-0.0753288	5950	-0.429805
3160	-0.012732	0.00451939	-0.90681	-0.0508777	5940	-0.418352
3166	-0.0126773	0.0038608	-0.899113	0.023976	5940	-0.433174
3172	-0.0129639	0.00305033	-0.50357	-0.743382	6030	-0.436369
3179	-0.0138078	0.00176963	-0.8049	-0.133029	6570	-0.575381
3185	-0.0151319	0.000327192	-0.652992	-0.548107	6040	-0.521027
3191	-0.0164306	-0.000612715	-0.580514	-0.660084	6270	-0.473193
3197	-0.0178766	-0.00117688	-0.257163	-0.964558	5920	0.0110517
3203	-0.0187895	-0.00114394	-0.321199	-0.94392	5980	-0.0498387
3209	-0.0191502	-0.000806352	-0.676078	0.463242	5930	-0.57102
3215	-0.0192438	-0.000177143	0.244452	0.966225	6020	0.0572559
3221	-0.019125	0.000344349	-0.31465	-0.947049	5950	0.0268677
3227	-0.0189017	0.00106125	-0.627058	0.535025	5950	-0.564183
3233	-0.0185433	0.00168111	-0.702108	-0.47541	5940	-0.526928
3239	-0.0178604	0.00243833	-0.48563	0.0751137	5990	-0.868989
3251	-0.0152023	0.00235181	-0.704664	-0.473134	12380	-0.527024
3258	-0.0127973	0.00183087	-0.294411	0.952122	6350	-0.0585253
3264	-0.0103589	0.00163828	-0.221774	-0.539581	6550	-0.81199
3271	-0.0067213	0.00187557	-0.771852	-0.211279	6590	-0.597771
3277	-0.00280614	0.00249306	-0.48595	-0.76296	6510	-0.426133
3283	0.00116666	0.0030746	-0.387594	0.918118	6020	0.0589146
3289	0.00471074	0.00366219	-0.498157	0.641995	5930	0.580855
3295	0.00679464	0.00371832	-0.0313995	0.821048	6000	-0.568019
3301	0.00825683	0.00292467	-0.872912	0.18162	5920	0.452057
3307	0.00806055	0.00180813	-0.376793	-0.924026	5950	-0.0287821
3313	0.00632888	0.000342022	-0.532368	0.606278	5900	0.588834
3319	0.0037957	-0.00072692	-0.569701	-0.726756	5940	-0.383751
3325	-0.000381056	-0.00168276	-0.586165	-0.673254	5930	-0.449917
3331	-0.00404203	-0.00194294	-0.733417	0.424575	5930	-0.527692
3337	-0.00840124	-0.00151137	-0.347279	-0.933571	6050	0.0669226
3343	-0.0111948	-0.000543092	-0.647909	-0.532295	5920	-0.543269
3349	-0.013346	0.000925946	-0.7248	-0.467958	5970	-0.504639
3355	-0.0136898	0.00240095	-0.492639	0.719019	5940	-0.489275
3361	-0.0124951	0.00309626	-0.619327	-0.650193	5990	-0.436237
3367	-0.00981163	0.00346243	-0.635882	0.570153	5960	-0.516916
3372	-0.00703607	0.00301238	-0.537623	0.0749503	5920	-0.837831
3378	-0.00333542	0.00202181	-0.0207395	0.0508621	6040	-0.998489
3384	-0.000610897	0.00116572	-0.224439	0.453139	5940	-0.860763
3390	0.00235538	0.000241	-0.700466	-0.549748	5910	-0.454051
3403	0.00520149	-0.00055536	-0.583853	0.632903	12370	-0.505144
3409	0.00533459	-0.00116229	0.371586	-0.924867	5960	-0.0563264
3415	0.00529664	-0.00225475	0.5171	0.763586	5970	-0.38231
3421	0.00554043	-0.00351278	-0.240593	-0.473675	6030	-0.845201
3427	0.00613847	-0.00435458	-0.728879	0.484807	5930	-0.482367
3433	0.0068525	-0.00492448	-0.693078	-0.518811	5940	-0.49953
3438	0.00729006	-0.00506905	-0.658589	-0.488578	5950	-0.569364
3444	0.00757717	-0.00486087	-0.390093	-0.915825	5940	-0.0756338
3450	0.00762604	-0.00453361	-0.870103	-0.0752452	5940	-0.486216
3456	0.00767033	-0.00407429	-0.506338	0.74124	5970	-0.436811
3463	0.00792915	-0.00357531	-0.641632	-0.641953	6370	-0.415719
3469	0.00872546	-0.0029443	-0.567357	-0.654937	6540	-0.497822
3476	0.00996528	-0.00285009	-0.62138	0.518107	6560	-0.585839
3482	0.0114149	-0.00362171	-0.348811	-0.934442	6400	-0.042148
3488	0.0126614	-0.00534992	-0.724358	0.467705	6070	-0.503168
3494	0.0131556	-0.00704437	-0.584132	-0.633226	6020	-0.504416
3500	0.0129176	-0.00910666	-0.830904	0.226543	5980	-0.504874
3506	0.0118497	-0.0103319	-0.801048	-0.183339	5980	-0.567831
3512	0.00942363	-0.0110723	-0.778147	-0.233086	5990	-0.581276
3518	0.00695046	-0.0106932	-0.879319	0.222291	5940	0.420701
3524	0.00372854	-0.00949727	-0.567357	0.654937	5960	-0.497822
3530	0.00113072	-0.00668433	-0.530051	0.697436	5940	-0.481307
3536	6.62804e-05	-0.00380525	-0.555946	-0.593148	5940	0.580447
3542	0.000724415	0.000349366	-0.532368	0.606278	6000	0.588834
3554	0.0085121	0.00609013	-0.841679	0.198704	12370	-0.500321
3560	0.0139795	0.00567952	-0.0465815	-0.806684	5980	-0.586273
3566	0.0207091	0.00266234	-0.371586	-0.924866	5950	-0.0563263
3572	0.0251239	-0.00206021	-0.669873	-0.445143	5950	-0.592319
3578	0.0253719	-0.00574162	0.294411	0.952122	5960	-0.0585253
3585	0.0253693	-0.00918064	-0.687308	-0.499392	6290	-0.525765
3591	0.0253668	-0.0108655	0.0107168	0	6580	-0.999942
3598	0.0236456	-0.0116081	-0.563282	-0.0746209	6450	-0.822858
3604	0.0179116	-0.0108251	-0.483829	0.0749624	5980	-0.871472
3609	0.0122858	-0.00920541	-0.680945	0.480377	5940	-0.549706
3615	0.00883585	-0.00768587	0.0161244	0.88573	5930	-0.460264
3621	0.0066773	-0.00635584	-0.566429	0.0240137	5940	-0.823539
3628	0.00696142	-0.00570241	-0.840518	-0.126195	6460	-0.523666
3634	0.00906876	-0.00593929	-0.801553	-0.254593	6520	-0.539159
3640	0.0115783	-0.00666097	-0.670361	-0.445497	5940	-0.591504
3646	0.0131278	-0.00733983	-0.657745	-0.563643	5950	-0.497962
3652	0.0130799	-0.00714058	-0.885248	-0.460755	5940	0.0258593
3658	0.0113859	-0.00590451	-0.567456	0.0748017	5930	-0.819961
3664	0.00891176	-0.00479761	-0.851668	-0.243571	5990	-0.462836
3670	0.00481161	-0.00370608	0.295098	0.952491	5930	0.0480175
3676	0.00128831	-0.0032812	-0.487162	-0.0240148	5940	-0.872815
3682	-0.0028775	-0.00350763	0.670865	-0.52218	5940	-0.523346
3688	-0.00553421	-0.00395088	0.0301691	-0.0739872	5910	-0.996799
3700	-0.00782341	-0.00468268	0.897947	-0.0751893	12360	-0.429715
3706	-0.00665064	-0.00440888	-0.606258	-0.595567	6150	0.525601
3713	-0.0036662	-0.00338	0.0709275	0.0436954	6560	-0.996522
3719	0.000988493	-0.00181524	0.345516	-0.934233	6570	-0.0667503
3726	0.0063398	-0.00064002	-0.899507	-0.027322	6590	-0.432155
3732	0.0109966	-0.000402506	-0.0313995	-0.821048	6220	-0.568019
3738	0.0134784	-0.000616247	-0.33036	-0.941812	6010	-0.0218976
3744	0.0141909	-0.000939148	-0.29776	-0.357504	5920	-0.88326
3750	0.0127434	-0.00120017	-0.738497	-0.442624	6010	-0.506808
3756	0.00862683	-0.00137871	-0.588758	-0.0240135	5940	-0.807719
3762	0.00386857	-0.00164504	-0.501339	-0.0509915	5960	-0.861788
3768	-0.00307284	-0.00190981	-0.458056	0.0239777	5980	-0.886695
3774	-0.00871331	-0.00212646	0.0170361	-0.864155	5990	-0.501953
3780	-0.014864	-0.00257976	0.0272735	0.0268439	5930	-0.997573
3786	-0.0181998	-0.00273068	0.307382	-0.471718	5930	-0.82621
3792	-0.0199922	-0.00216999	-0.472059	0	6000	-0.881455
3798	-0.0194634	-0.000975655	-0.177416	0.563203	5970	-0.80495
3804	-0.0166296	0.000336144	0.0857452	0.522403	5960	-0.848129
3810	-0.0122271	0.0018509	-0.248405	0.476955	5940	-0.843089
3816	-0.00833506	0.00274173	-0.565908	0.715698	5940	-0.409297
3822	-0.00408761	0.00338509	-0.301513	0.951178	5990	-0.0312632
3828	-0.0018738	0.00359777	0.142808	0.564795	6000	-0.810697
3834	-0.00106353	0.00363101	-0.354716	-0.933005	5940	0.0174229
3840	-0.00196131	0.00375815	-0.567094	0.654633	5970	-0.498567
3852	-0.00851962	0.00474422	-0.790186	-0.208362	12420	-0.574384
3858	-0.011698	0.00528278	-0.565741	-0.715497	5970	-0.409879
3864	-0.0153647	0.0056495	-0.713605	-0.430703	5930	-0.549441
3870	-0.0176461	0.00549547	-0.703468	-0.472318	6150	-0.527894
3876	-0.0195378	0.00482456	-0.712573	-0.511026	5950	-0.479719
3882	-0.0202505	0.00388268	0.257163	0.964558	6000	0.0110517
3888	-0.0203439	0.00228809	-0.690247	0.438809	5950	-0.57239
3894	-0.0199387	0.0010067	-0.53702	-0.7467	5940	-0.39249
3900	-0.0189625	-0.000296705	-0.673846	0.540947	5930	-0.501592
3906	-0.0180085	-0.000817386	-0.627058	-0.535025	5950	-0.564183
3912	-0.0166293	-0.000631772	-0.731511	0.500676	6230	-0.459168
3919	-0.0151518	-4.53369e-05	-0.669049	-0.525148	6610	-0.524291
3925	-0.0137271	0.000418879	-0.692279	-0.516221	6600	-0.502486
3932	-0.0124522	0.000789137	-0.724245	0.466847	6580	-0.505653
3938	-0.0113325	0.0011021	-0.733417	0.424575	6070	-0.527692
3944	-0.0105457	0.00151351	-0.884245	-0.074346	5940	-0.460142
3950	-0.00945815	0.00235093	-0.900453	0.0240117	5970	-0.43382
3956	-0.00838448	0.00314474	-0.867431	-0.169619	5990	-0.464126
3962	-0.00663369	0.00387204	-0.62125	0.651772	5980	-0.434976
3968	-0.00497622	0.00399153	-0.647176	-0.53169	5970	-0.543224
3974	-0.0028967	0.00341086	-0.812299	-0.155579	5930	-0.560149
3980	-0.00132817	0.00280583	-0.628238	-0.534778	5910	-0.562097
3985			-0.535219	0.708714	5910	-0.455945
3986	0.000149347	0.00217336				
3991	0.000908256	0.00192806	-0.32664	-0.939541	5930	0.0849018
4004	0.000727978	0.00241728	-0.723621	0.466414	12410	-0.506952
4010	-6.5377e-05	0.00266899	-0.806122	0.27531	5910	-0.520572
4016	-0.00157864	0.00236714	0.175447	-0.564293	5900	-0.806489
4022	-0.00305052	0.00190116	-0.812228	0.229308	5920	-0.533223
4027			-0.535219	0.708714	5930	-0.455945
4028	-0.00493378	0.00125352				
4034	-0.00628087	0.000755591	-0.997988	-0.0247607	6040	-0.00570518
4040	-0.00740871	0.000228697	-0.853759	-0.173218	6570	-0.490144
4047	-0.00772406	-0.000204233	-0.864723	-0.239118	6610	0.43783
4053	-0.00717738	-0.000549317	-0.653176	0.548262	5990	-0.520613
4059	-0.00604744	-0.000980643	-0.906941	0	5970	-0.420774
4065	-0.0039533	-0.0015631	0.25222	0.965725	5940	-0.0195402
4071	-0.00191511	-0.00212183	-0.732376	-0.501268	5970	-0.459711
4077	0.000920741	-0.00283244	0.0568853	-0.0268121	6300	-0.996324
4083	0.00355627	-0.0031849	-0.301943	-0.951142	6400	-0.0278991
4090	0.0052738	-0.00309219	0.732376	-0.501268	6290	-0.459711
4096	0.00676898	-0.00271624	-0.237337	0.969215	5990	0.0302964
4102	0.00724855	-0.00217006	0.0127106	-0.0508045	5940	-0.996933
4107	0.00706305	-0.00179038	-0.00590297	-0.0268622	5920	-0.99962
4113	0.00615225	-0.00153061	-0.342091	-0.93704	5950	0.0395824
4119	0.00519954	-0.00123575	-0.194189	0.497963	5980	-0.845176
4125	0.00383235	-0.000694297	0.224727	-0.453718	5920	-0.861864
4131	0.00282032	-0.000154429	0.00491408	0.0748307	5970	-0.997182
4137	0.00167631	0.000622834	-0.827532	0.236311	5910	0.50826
4150	5.98e-05	0.00178864	-0.680694	-0.480205	12360	-0.550166
4155	-0.000431903	0.00237942	0.733417	-0.424575	5920	-0.527692
4162	-0.000800633	0.0025922	-0.738294	-0.442497	6610	-0.507235
4169	-0.000848654	0.00269043	0.878252	-0.0508533	6610	-0.47459
4175	-0.00073557	0.00245577	-0.676078	-0.463242	6570	-0.57102
4182	-0.000419406	0.00222418	-0.646147	-0.655218	6450	-0.391339
4188	6.85161e-05	0.00214608	-0.675867	-0.463078	5970	-0.571392
4194	0.000389181	0.00225657	-0.90681	0.0508777	5950	-0.418352
4200	0.000836557	0.00239225	-0.563665	0.0239774	6010	-0.823605
4206	0.00120219	0.00215227	0.87084	-0.027308	5940	-0.487352
4211	0.00142272	0.00164509	-0.174799	-0.562297	5900	-0.808047
4217	0.00137906	0.000470653	-0.196012	0.455321	6020	-0.868006
4223	0.00106436	-0.000650983	-0.70269	0.709079	5910	-0.00747212
4229	0.000177061	-0.00179083	0.660048	-0.48638	5930	-0.57053
4235	-0.000794135	-0.00231594	-0.445925	0	5930	-0.89496
4241	-0.00216149	-0.00237832	-0.0255558	0.0240185	6020	-0.999384
4247	-0.00304236	-0.00194517	-0.026688	-0.0677406	5930	-0.997344
4253	-0.00371165	-0.001112	-0.00964492	-0.050849	5950	-0.998657
4259	-0.00366013	-0.000426257	-0.144432	0.523559	5940	-0.839594
4265	-0.00290007	0.000423567	0.142589	-0.563806	5920	-0.813439
4271	-0.00174536	0.000956451	0.301513	-0.951178	5990	-0.0312632
4277	0.000275046	0.00155036	0.11754	-0.47715	5930	-0.868982
4283	0.0019952	0.00189684	0.248638	-0.476913	5990	-0.843036
4289	0.00406639	0.0022639	0.238707	0.474516	5910	-0.847261
4301	0.00570675	0.0024179	-0.557807	-0.668453	12350	-0.491231
4307	0.00510378	0.0021657	-0.180254	-0.477191	5930	-0.859633
4313	0.00394503	0.00214181	0.2641	-0.454863	5930	-0.850495
4319	0.00186637	0.00209503	-0.191297	-0.498463	5940	-0.845472
4325	0.000102489	0.00207802	0.62138	-0.518107	6150	-0.585839
4331	-0.00201319	0.00177623	0.905315	-0.0507939	5900	-0.417662
4337	-0.00326591	0.00126374	-0.428563	0.901629	6050	-0.00463299
4343	-0.0041856	0.000569584	0.703687	0.472455	5960	-0.527479
4349	-0.00423405	1.90397e-05	-0.696689	0.534224	5940	-0.4778
4355	-0.00343194	-0.000578787	-0.547193	-0.676521	5990	-0.489407
4361	-0.00228176	-0.000781821	-0.314236	-0.944439	6030	-0.0770005
4368	-0.00047279	-0.000753493	0.330994	-0.35657	6590	-0.871734
4374	0.00138105	-0.000500698	0.536325	-0.690172	6570	-0.484463
4381	0.00277812	3.38059e-05	-0.0709275	0.0436954	6490	-0.996522
4387	0.00352914	0.000851517	-0.169361	-0.827087	5970	-0.534175
4393	0.00352344	0.00150728	-0.676811	0.541524	6270	-0.497712
4399	0.00288709	0.00222101	0.899429	0.0753134	5920	-0.430424
4405	0.00177132	0.00262392	-0.610285	-0.623575	6040	-0.485103
4411	0.000706049	0.00262671	-0.521945	0.628978	5940	0.574183
4417	-0.000630919	0.00241725	0.161878	0.542965	5930	-0.823806
4423	-0.00146002	0.00207343	0.668491	-0.52471	5980	-0.523854
4429	-0.00208442	0.001538	0.666943	0.505944	5960	-0.545343
4435	-0.00210101	0.00107746	-0.631571	0.554792	5950	-0.540011
4441	-0.00158086	0.000413098	-0.879037	-0.473194	6020	6.89543e-08
4454	0.000593765	-0.000652033	0.293223	-0.447616	13100	-0.84278
4460	0.00196496	-0.000783291	0.235817	-0.516116	5910	-0.823415
4466	0.0031963	-0.000801537	-0.719177	0.448904	5940	-0.52862
4472	0.00380678	-0.000645701	0.884245	0.074346	5970	-0.460142
4477	0.00407592	-0.000405896	-0.174799	0.562297	5940	-0.808047
4483	0.00377087	-0.000197419	-0.207917	0.52418	5900	-0.825623
4490	0.00296194	2.32541e-05	0.11754	0.47715	6560	-0.868982
4496	0.00164918	0.000153811	0.045792	-0.886233	6110	-0.459878
4502	0.000393052	7.89722e-05	-0.237337	-0.969215	5970	0.0302961
4508	-0.00131953	-0.000196661	0.0475845	-0.834828	6030	-0.545364
4514	-0.00257002	-0.000361559	-0.540742	0.755249	5910	-0.365807
4520	-0.00388605	-0.000486737	0.18155	0.432186	5920	-0.882856
4526	-0.00458045	-0.000530972	0.505838	-0.684876	6110	-0.523176
4533	-0.0048434	-0.000409521	-0.119876	0.477162	6510	-0.868657
4539	-0.0042428	-0.000163632	0.209821	-0.476303	6150	-0.853879
4545	-0.00284363	0.00029067	-0.238304	0.473714	5930	-0.845827
4551	-0.00141254	0.00052122	-0.27734	0.47591	5930	-0.834614
4556	0.000694877	0.000647909	-0.301514	0.951184	5910	-0.0312631
4562	0.00229206	0.000610433	-0.0161436	-0.886784	6000	-0.460811
