TIMESTAMPms	M81GYROx	M81GYROy	M81GYROz	M81OPTICALFLOWflowcompmx	M81OPTICALFLOWflowcompmy	M81OPTICALFLOWflowx	M81OPTICALFLOWgrounddistance
34780	0.00110788	-0.00752482	0.00635459	0.212003	-0.509916	6000	-0.83166
34787	0.0010757	-0.00762943	0.00628371	-0.472059	0	6080	-0.881455
34793	0.000590005	-0.00787986	0.0063037	0.544151	-0.0628813	6010	-0.834604
34798	0.000590005	-0.00787986	0.0063037	0.0942227	0.0119901	5980	-0.993779
34799	-0.000260599	-0.00803712	0.00638247	0.0942227	0.0119901	5980	-0.993779
34805	-0.00167611	-0.00882501	0.00649254	-0.873293	0.0259204	6030	-0.485831
34811	-0.00287083	-0.00986708	0.00636362	-0.513281	0.0255144	6570	-0.855869
34818	-0.00417766	-0.0115672	0.00621869	0.00397266	0.0385333	6580	-0.999243
34824	-0.00493617	-0.0126288	0.00581646	-0.575785	0.0504121	6120	-0.816014
34830	-0.00530292	-0.0123977	0.0052402	-0.831175	-0.303535	5930	-0.465091
34836	-0.00511762	-0.0112635	0.00467773	-0.52562	0	5930	-0.850651
34842	-0.00478957	-0.0100468	0.00444898	-0.904274	-0.0747155	5940	-0.416322
34848	-0.00402253	-0.0084127	0.00410724	0	0	6750	0
34854	-0.00282648	-0.00687416	0.00371057	-0.49612	0.0746741	5940	-0.863082
34860	-0.00176034	-0.00589924	0.0032605	-0.0320304	0	5970	-0.999481
34866	-0.000370587	-0.00452968	0.00250965	0.0346754	0.0388233	5960	-0.996949
34872	0.000613608	-0.00333205	0.00189936	0.723485	-0.440574	6020	-0.528288
34885	0.00160763	-0.0016627	0.00130134	0.315723	-0.51096	12410	-0.797408
34891	0.00131047	-0.00204352	0.00134168	-0.322982	-0.290302	6480	-0.898903
34898	0.000672045	-0.00365584	0.00154082	-0.0719077	-0.502019	6590	-0.861618
34904	0.000455905	-0.00590934	0.00170863	-0.148675	-0.434209	6610	-0.888268
34911	0.000537555	-0.00791982	0.00194057	-0.202784	-0.499106	6460	-0.840471
34917	0.00091849	-0.00905055	0.00206177	-0.162792	-0.501266	5980	-0.84785
34923	0.0015147	-0.00980016	0.00217227	-0.205092	-0.43768	5950	-0.873495
34929	0.00189935	-0.0099641	0.00227131	-0.55166	-0.0747295	6180	-0.828676
34935	0.0023817	-0.00915837	0.00237187	0.139854	-0.465915	5960	-0.871771
34941	0.00233565	-0.00764113	0.00249837	-0.884245	0.074346	5980	-0.460142
34947	0.00206284	-0.00565984	0.00252485	-0.044596	0.0181437	5920	-0.998838
34953	0.00153353	-0.0043239	0.0025391	0.857619	-0.0239975	6020	-0.512446
34959	0.000617168	-0.00301711	0.00253961	-0.884245	-0.074346	5960	-0.460142
34965	-0.000554875	-0.00206319	0.00250042	-0.880159	-0.0625334	5930	-0.466939
34971	-0.0023941	-0.00148883	0.00221767	0.484956	0.024016	6110	-0.874096
34977	-0.00408885	-0.00180859	0.001754	0.0871065	-0.0240184	5960	-0.995906
34983	-0.00601094	-0.0028964	0.00138123	0.0127322	-0.0508907	5960	-0.998622
34989	-0.0068166	-0.00433532	0.00083519	0.0641459	0.0387806	6040	-0.995489
34995	-0.00667467	-0.00540532	0.000440374	-0.18956	-0.55404	5940	-0.808533
35001	-0.00531955	-0.00629732	0.000161651	-0.0207395	-0.0508621	5960	-0.998489
35007	-0.00391188	-0.00683114	1.8859e-05	0.369652	-0.374417	6010	-0.850101
35013	-0.00193401	-0.00744813	-2.38992e-05	-0.138402	0.0628835	5980	-0.986665
35019	-0.000399167	-0.00767873	-5.1383e-05	0.0368195	0.0119901	5940	-0.997556
35025	0.00125081	-0.0073718	-0.000315551	0.743342	-0.460355	5960	-0.483781
35037	0.00339308	-0.00450563	-0.00119355	0.125362	-0.492237	12400	-0.859422
35043	0.00377067	-0.00215282	-0.00136522	0.652992	-0.548107	5970	-0.521027
35050	0.0036321	-0.000643915	-0.00115283	0	0	6690	0
35056	0.00284075	0.000635785	-0.00081219	0.106247	0.554298	6530	-0.823458
35063	0.00137912	0.00138548	-0.000743393	-0.148411	0.480045	6560	-0.864102
35069	-0.000437402	0.00129907	-0.00130984	0.882672	-0.0119892	6560	-0.466226
35075	-0.00227588	0.000817167	-0.00221675	0.496588	0.0507421	6140	-0.86455
35081	-0.00411417	0.000193301	-0.00313197	0.497224	0.050807	6000	-0.865657
35088	-0.00546898	-0.000496163	-0.00378217	0.502804	-0.0626098	6300	-0.860168
35094	-0.00654345	-0.00208497	-0.00402764	0.503128	0.0386634	6150	-0.861387
35100	-0.00611294	-0.0037324	-0.00352943	-0.238707	-0.474516	5950	-0.847261
35106	-0.00483728	-0.00419013	-0.00264417	0.163058	-0.502085	5970	-0.84923
35112	-0.00274174	-0.00388126	-0.00126044	0.566733	-0.669325	6000	-0.476905
35118	-0.0011213	-0.00335023	-0.000147885	0	0	6690	0
35125	0.000228686	-0.00288111	0.00101724	0.62138	-0.518107	6060	-0.585839
35130	0.000770752	-0.00226543	0.00157373	-0.666651	0.504698	5930	-0.546578
35136	0.000546204	-0.00167884	0.00131933	0.713349	0.508345	6000	-0.48135
35142	-7.22901e-05	-0.00125569	0.000756493	0.688296	-0.468446	5990	-0.550847
35148	-0.000868619	-0.000732559	-0.000153681	-0.692501	0.518384	5940	-0.500782
35154	-0.00150911	-0.000204903	-0.000991231	0.909598	-0.024015	5960	-0.414541
35160	-0.00224345	9.05936e-05	-0.00216693	-0.0355849	0.0268466	5960	-0.999004
35166	-0.00300063	0.000160064	-0.00316538	0.692438	-0.438372	6040	-0.571168
35172	-0.00395776	0.000151649	-0.0044279	0.499813	0.0447033	5980	-0.863024
35185	-0.00376802	-0.000416414	-0.00572465	0.691939	-0.491174	12680	-0.525921
35191	-0.00278577	-0.00028734	-0.00576455	0.33131	-0.488983	5950	-0.804828
35197	-0.00187616	-0.000103307	-0.00553721	0.657745	-0.563643	5930	-0.497962
35203	-0.000790267	-6.89385e-05	-0.00499686	0.479858	0.0375463	5960	-0.874613
35209	-0.000205343	3.94861e-05	-0.00447259	0.692479	-0.517163	6020	-0.501608
35215	-5.94932e-05	0.000268534	-0.00389264	0.0487575	0.0240184	6040	-0.998515
35221	-0.000392376	-3.68952e-05	-0.00317761	-0.0650545	-0.0304708	6580	-0.997411
35228	-0.00114134	-0.000648459	-0.00236187	0.471502	-0.0511834	6030	-0.879909
35233	-0.00173676	-0.00100724	-0.00167066	0.497224	0.050807	5940	-0.865657
35239	-0.00253292	-0.00109189	-0.000906228	-0.142589	0.563806	5940	-0.813439
35245	-0.00318164	-0.000961985	-0.000387718	0.540757	-0.0255691	6050	-0.840787
35251	-0.00377457	-0.000938984	-1.89057e-05	0.0127322	0.0508907	5960	-0.998622
35258	-0.00411166	-0.00109312	8.56964e-05	0.593863	-0.0119899	6210	-0.802373
35264	-0.00423494	-0.00105789	-0.000102898	0.472059	0	6620	-0.881455
35271	-0.00401004	-0.00100434	-0.000591531	0.659974	-0.487919	6540	-0.569301
35277	-0.00350191	-0.00099202	-0.00129237	0.728879	-0.484807	6030	-0.482367
35283	-0.00302666	-0.000745308	-0.00221685	0.714158	-0.431037	5960	-0.549867
35289	-0.00242166	-0.000379515	-0.00305113	0.670609	-0.525675	6030	-0.522097
35295	-0.00163119	-0.000452773	-0.00401285	0.687308	-0.499392	5970	-0.525765
35301	-0.00105611	-0.000555038	-0.00457439	0.475662	-0.520725	5970	-0.708584
35307	-0.000416187	-0.000223621	-0.00494346	0.863455	0	5960	-0.501068
35313	-0.000109216	0.000363537	-0.00491854	0.68219	-0.480491	6050	-0.549076
35319	-6.13216e-06	0.00114915	-0.00453018	0.692479	-0.517163	5980	-0.501608
35325	-0.000184028	0.0016163	-0.0040953	0.581939	-0.0119912	5960	-0.811063
35337	-0.00167666	0.00153062	-0.00287862	0.477427	-0.0390521	12430	-0.875876
35344	-0.00234151	0.000968531	-0.00245841	0.458787	-0.024016	6660	-0.88811
35350	-0.0027612	0.000256847	-0.0020054	0.304176	-0.265806	6670	-0.914469
35357	-0.00269221	-0.000282213	-0.00167842	0.728076	-0.484213	6600	-0.481732
35363	-0.0022346	-0.000526507	-0.00162863	0.702613	-0.4749	6350	-0.527917
35370	-0.00149912	-0.000838728	-0.00202854	0	0	6690	0
35376	-0.000766771	-0.000826428	-0.00264143	0.702668	-0.475789	5950	-0.527348
35382	-0.000245984	-0.000516362	-0.00342223	0.719177	-0.448904	6240	-0.52862
35389	-9.70758e-05	-0.000136848	-0.00414951	0	0	6680	0
35395	-0.000213119	0.000496111	-0.00499124	0.550044	0.0747317	5940	-0.82975
35401	-0.00110487	0.00129011	-0.00533432	0.728488	-0.484161	5960	-0.483136
35407	-0.00216374	0.00191987	-0.00552085	0.492251	-0.0587888	6080	-0.866519
35413	-0.00350806	0.00211437	-0.00540424	-0.124665	0.492253	5940	-0.859514
35419	-0.00459876	0.00215692	-0.00504867	0.497224	-0.050807	6100	-0.865657
35425	-0.00512435	0.00229108	-0.00475651	0.907949	-0.0625158	5990	-0.410291
35431	-0.00535824	0.00247333	-0.00433305	0.732376	0.501268	5990	-0.459711
35437	-0.00515995	0.00233488	-0.00405623	0.0870565	-0.480874	5940	-0.872217
35443	-0.00458528	0.00178798	-0.00377867	0.860227	-1.17625e-10	5920	-0.50886
35449	-0.0038091	0.00113959	-0.00356833	0.251434	-0.494423	6020	-0.832061
35455	-0.00243899	0.00024159	-0.00330151	0.251434	-0.494423	5940	-0.832061
35461	-0.00121027	-0.00017149	-0.00322101	0.526395	0.0494416	6040	-0.84855
35467	0.000149655	-0.000337917	-0.00334972	0.208218	-0.496398	6000	-0.840745
35473	0.000932233	-0.000242445	-0.00377695	0.696149	-0.456848	5970	-0.551725
35485	0.00103598	0.00066386	-0.00485006	0.564017	0.0266531	12400	-0.825302
35491	0.000363225	0.00121428	-0.00512902	0.858527	-0.271349	6000	-0.434495
35497	-0.00093248	0.00166615	-0.00527281	0.563282	0.0746209	5960	-0.822858
35503	-0.00220362	0.00158506	-0.0051379	0.5309	-0.0119927	6330	-0.845353
35510	-0.00350823	0.00135737	-0.00489536	0.553348	-0.0256096	6640	-0.830523
35517	-0.00438668	0.00127249	-0.00437187	0.544733	-0.0626712	6670	-0.83424
35523	-0.0047008	0.00144186	-0.00389806	0.722912	-0.467977	6570	-0.506513
35530	-0.00444914	0.00138293	-0.00340368	0.884245	-0.074346	6240	-0.460142
35536	-0.00365083	0.00102928	-0.00288263	0.169678	-0.511869	5950	-0.840131
35541	-0.00268692	0.000841359	-0.00250288	0.702668	-0.475789	5940	-0.527348
35548	-0.0019033	0.000767215	-0.00248659	0.162371	-0.49997	6040	-0.850617
35554	-0.000865503	0.000640396	-0.00262759	0.664864	-0.525409	6090	-0.527756
35560	-0.00015383	0.000530387	-0.00288158	0.709709	-0.491609	5940	-0.5036
35566	0.000411943	0.000778473	-0.00337222	0.786857	0.0239897	5960	-0.61508
35572	0.000543225	0.0010586	-0.00372081	0.660197	-0.489186	6150	-0.568111
35578	0.000194248	0.00147842	-0.00421901	0.714158	-0.431037	6020	-0.549867
35584	-0.000547898	0.0019318	-0.00458736	0.52562	0	6050	-0.850651
35590	-0.0013625	0.00227824	-0.00496025	0.891885	-0.0499403	5990	-0.448548
35596	-0.00235187	0.00245132	-0.00529799	0.52562	0	5940	-0.850651
35602	-0.00303879	0.00264425	-0.005512	0.908729	-0.0385798	5940	-0.411511
35608	-0.0036783	0.0029051	-0.00568935	0.864444	1.14071e-08	6040	-0.499361
35614	-0.00411924	0.00314379	-0.00570329	0.72825	-0.445404	5980	-0.517582
35620	-0.00477926	0.00309308	-0.00568134	0.497785	0	6010	-0.867186
35626	-0.00513458	0.00261864	-0.00544637	0.501335	-0.181095	6020	-0.846066
35638	-0.00389871	0.00157543	-0.00430592	0.550416	0	12380	-0.83482
35644	-0.00256524	0.00162031	-0.00384128	0.675609	-0.462901	5940	-0.571848
35650	-0.00104408	0.00178812	-0.0032339	0.564514	0.0240135	5950	-0.824845
35657	-0.000130063	0.00194446	-0.00298086	0	0	6690	0
35663	0.000398295	0.001816	-0.0029401	0.472059	0	5950	-0.881455
35669	0.000358553	0.00158677	-0.00320932	0.483829	-0.0749624	6370	-0.871472
35676	-0.000114092	0.00171411	-0.00384958	0	0	7020	0
35682	-0.000724122	0.00214074	-0.00466309	0.907447	-0.049701	6000	-0.41718
35688	-0.00156467	0.0025406	-0.00537498	0.738294	-0.442497	6250	-0.507235
35694	-0.00229137	0.00281827	-0.00587148	0.532258	0.0629011	6050	-0.842238
35700	-0.00307373	0.00313102	-0.00624043	0.458787	-0.024016	5990	-0.88811
35706	-0.00347579	0.0033987	-0.00648336	0.870732	0	6060	-0.488311
35713	-0.00373046	0.00377324	-0.006598	0.52562	0	6590	-0.850651
35719	-0.00368427	0.00408666	-0.00664621	0.552596	0	6570	-0.83337
35726	-0.0034747	0.00417024	-0.00673335	0.655669	-0.468599	6150	-0.59013
35732	-0.00300709	0.004095	-0.00666625	0.584041	2.38246e-10	5950	-0.809639
35737	-0.00276629	0.00399915	-0.00650525	0.327847	-0.203626	5930	-0.920691
35744	-0.00252932	0.00387048	-0.00618316	0.648865	-0.528784	6060	-0.545085
35750	-0.00240691	0.00366166	-0.00587638	0.627058	-0.535025	6030	-0.564183
35756	-0.00213639	0.00338414	-0.00548564	0.717269	-0.439673	6040	-0.537435
35762	-0.00193003	0.00333036	-0.00532246	0.496588	-0.0507421	5930	-0.864551
35768	-0.00179393	0.00315976	-0.00530208	0.238707	-0.474516	5960	-0.847261
35773	-0.00197241	0.00291512	-0.00534965	-0.0205912	-0.0400479	5940	-0.998982
35786	-0.00284108	0.00256057	-0.00539722	0.700321	0.549637	12380	-0.454436
35792	-0.00309581	0.00251908	-0.0054547	0.680403	-0.557114	6420	-0.47512
35799	-0.00319247	0.00241194	-0.00556028	0.52562	0	6550	-0.850651
35805	-0.0029127	0.00228648	-0.00566127	0.502629	0	6590	-0.864426
35813	-0.00237185	0.00245422	-0.00562635	0	0	7380	0
35819	-0.00168446	0.00283955	-0.00541201	0.691855	-0.497312	6000	-0.520233
35825	-0.00133766	0.00315307	-0.00529541	0.675609	-0.462901	6050	-0.571848
35831	-0.00103823	0.00343067	-0.00526358	0.500938	0.0496516	6010	-0.863811
35837	-0.000899933	0.00361586	-0.00522259	0.652992	-0.548107	5940	-0.521027
35843	-0.000744088	0.00378805	-0.00517931	0.31153	0.0427031	5940	-0.947495
35849	-0.000899005	0.00387547	-0.0050467	0.471171	-0.0239804	5950	-0.879796
35855	-0.00150361	0.00356357	-0.00501871	-0.0871065	0.0240184	5960	-0.995906
35861	-0.00196614	0.00280735	-0.00482581	0.884245	-0.074346	6040	-0.460142
35867	-0.00236908	0.00233217	-0.00467721	-0.888882	-0.037283	5920	-0.4529
35873	-0.00251085	0.00206623	-0.00430491	0.728046	-0.0240045	6010	-0.684396
35879	-0.00233652	0.00192783	-0.00412353	0.640483	-0.526702	6030	-0.557117
35885	-0.00186826	0.0017757	-0.0037742	0.480017	-0.013575	5930	-0.875226
35890	-0.00186826	0.0017757	-0.0037742	0.0427824	-0.0627229	5950	-0.995416
35891	-0.00147487	0.00175644	-0.00364937	0.0427824	-0.0627229	5950	-0.995416
35896	-0.00147487	0.00175644	-0.00364937	0.687308	-0.499392	5990	-0.525765
35897	-0.000937978	0.00182345	-0.00365893	0.687308	-0.499392	5990	-0.525765
35902	-0.000555368	0.00188816	-0.00383493	0.477793	0.0119901	5950	-0.876464
35908	-8.88108e-05	0.00202846	-0.00403764	-0.0258378	-0.0418062	5950	-0.998785
35915	0.000131851	0.00237642	-0.00426858	0	0	6750	0
35921	0.000279194	0.00328322	-0.00447201	0.626953	-0.536832	5970	-0.562745
35934	-0.000872963	0.00476715	-0.00498387	0.863859	0.0517223	12420	-0.50022
35939	-0.00129357	0.00483691	-0.00512004	0.0108534	0.0384675	5940	-0.997507
35945	-0.00156601	0.00471351	-0.00540279	0.511643	-0.0171969	6000	-0.859009
35951	-0.0016758	0.00457102	-0.00564504	0.920278	0	5920	-0.391263
35958	-0.00161837	0.00463775	-0.00585215	0.700321	-0.549637	6580	-0.454436
35965	-0.00184115	0.00490375	-0.00594395	0.62138	-0.518107	6600	-0.585839
35971	-0.0019929	0.00512086	-0.00602353	-0.899047	0.0512661	6450	-0.430935
35977	-0.00208814	0.00539598	-0.00607942	0.747418	-0.477584	5940	-0.460716
35983	-0.00222994	0.00581155	-0.00624755	0.728019	-0.484234	6010	-0.481798
35989	-0.00258704	0.00607743	-0.00654469	0.90346	-0.0429715	6380	-0.422532
35996	-0.00294105	0.00603025	-0.00679676	0.472362	-0.476686	6210	-0.740637
36002	-0.00320035	0.0061518	-0.00693504	0.492467	0.0428224	5940	-0.867331
36007	-0.0034894	0.00652073	-0.00689082	0.471502	0.0511834	5950	-0.879909
36013	-0.00339055	0.00686518	-0.00693289	0.588845	-0.267917	5990	-0.760333
36019	-0.00305809	0.00735543	-0.00707192	0.61507	-0.266087	6010	-0.741465
36025	-0.00269512	0.00772117	-0.00715291	0.50438	-0.00799426	5960	-0.861486
36031	-0.00247343	0.00814262	-0.00734841	0.397914	-0.57313	5950	-0.714006
36037	-0.00277248	0.00821357	-0.0079852	0.885821	-0.0350286	6010	-0.459037
36043	-0.0031761	0.00746986	-0.00859826	0.362688	-0.312451	5960	-0.877853
36049	-0.00326129	0.00629561	-0.0090326	0.735557	-0.472332	5960	-0.482161
36056	-0.00305711	0.00565058	-0.00914317	0	0	6690	0
36062	-0.00245211	0.00547441	-0.0089781	0.0719077	-0.502019	5960	-0.861618
36068	-0.00159216	0.00554792	-0.0085023	0.509571	0.0745604	5940	-0.85671
36074	-0.00083231	0.00565426	-0.00803877	0.719177	-0.448904	6000	-0.52862
36087	0.000368004	0.00637826	-0.00721185	0.691861	-0.515918	12860	-0.503358
36093	0.000293143	0.0066731	-0.00715005	0.810303	-0.215124	5960	-0.543237
36099	-0.00019782	0.00719772	-0.00721729	0.70493	-0.253186	5970	-0.661966
36105	-0.000844489	0.00783453	-0.0076281	-0.728019	-0.484234	5920	-0.481798
36111	-0.00183238	0.00825749	-0.00799992	0.510221	0.0266111	5960	-0.859151
36117	-0.00248347	0.00867048	-0.00836866	0.90677	0.0159888	6070	-0.41729
36123	-0.00326199	0.00903839	-0.00870147	0.887029	0.0620706	6590	-0.453815
36129	-0.00391676	0.00915888	-0.00910374	0.675609	-0.462901	5980	-0.571848
36135	-0.00414083	0.00844256	-0.00923262	0.672397	-0.453695	5950	-0.581953
36141	-0.00361742	0.00767058	-0.0091187	0.502632	0	5960	-0.864424
36147	-0.00236109	0.00692616	-0.00867572	0.514554	-0.025577	5950	-0.856837
36153	-0.00111634	0.00660174	-0.00814727	0.493285	-0.746389	5940	-0.442935
36159	0.000256552	0.0064018	-0.00764178	0.709026	-0.492309	6120	-0.503463
36166	0.00100934	0.006392	-0.00717069	0.16902	-0.511272	6560	-0.840627
36172	0.00152766	0.00645168	-0.00683098	0.648865	-0.528784	6440	-0.545085
36179	0.0014901	0.00671368	-0.00680739	0	0	6680	0
36185	0.000999015	0.00697031	-0.00712967	0.8878	-0.0259411	6030	-0.459209
36191	0.000432394	0.00736053	-0.00765654	-0.00868055	-0.0508556	6020	-0.998666
36197	-0.000163184	0.00787287	-0.00826429	-0.660118	-0.488891	5940	-0.568325
36203	-0.0011122	0.00849663	-0.00905675	0.726097	-0.47585	6020	-0.492921
36209	-0.00196264	0.00852937	-0.00975292	0.20299	-0.485121	5940	-0.850346
36215	-0.00293438	0.00849645	-0.0100833	0.647717	-0.532134	5990	-0.543677
36221	-0.00355177	0.00863456	-0.0103343	0.913466	0.0264014	6020	-0.405946
36227	-0.00377206	0.00867187	-0.0104279	0.597341	-0.333768	5940	-0.728441
36239	-0.00262338	0.00877637	-0.010136	0.723485	-0.440574	12420	-0.528288
36246	-0.00145877	0.0092733	-0.00989978	-0.719177	-0.448904	6570	-0.52862
36252	-0.000379788	0.0098366	-0.00972013	0.696689	-0.534224	6630	-0.4778
36259	0.000550199	0.0102868	-0.00985659	-0.0569817	-0.0268575	6530	-0.998013
36265	0.00103879	0.0109096	-0.0101541	-0.00413087	0.0240185	6390	-0.999703
36271	0.000789017	0.0115002	-0.0107342	0.631571	-0.554792	5940	-0.540011
36277	0.000209438	0.012029	-0.0113355	0.694899	-0.486257	5940	-0.526587
36283	-0.000717479	0.0125614	-0.0121933	0.838255	-0.25556	5970	-0.480165
36289	-0.00153283	0.0129625	-0.0129388	0.913466	0.0264014	5980	-0.405946
36295	-0.00271993	0.0134965	-0.013801	-0.0339128	0.0240317	5930	-0.999133
36301	-0.00372214	0.0137738	-0.0144738	0.705711	-0.529777	5930	-0.466831
36307	-0.0047189	0.013777	-0.0150839	0.658963	-0.488856	5970	-0.569687
36313	-0.00506888	0.0134725	-0.0153435	0.728018	-0.484234	5960	-0.481798
36319	-0.00515312	0.0132719	-0.0153191	0.732376	-0.501268	5990	-0.459711
36325	-0.0047281	0.0131018	-0.0150603	0.632705	-0.55483	6100	-0.538664
36331	-0.00393969	0.0125821	-0.0145625	-0.0515564	0	5920	-0.996976
36337	-0.00278258	0.0122571	-0.0140029	0.650816	-0.538248	5930	-0.532308
36343	-0.00178288	0.0122681	-0.013577	0	0	6690	0
36349	-0.000648895	0.0125692	-0.013413	-0.00601996	-0.0507783	5940	-0.996997
36356	0.000153614	0.0130345	-0.013588	0	0	6690	0
36362	0.000662857	0.0138746	-0.0140402	0.579011	0.005996	5940	-0.813222
36368	0.000600183	0.0148421	-0.0147053	0.705169	-0.479889	6010	-0.518716
36374	3.06215e-06	0.0160767	-0.0157499	0.728879	-0.484807	6050	-0.482367
36386	3.06215e-06	0.0160767	-0.0157499	-0.728019	-0.484234	12380	-0.481798
36387	-0.00148425	0.0178189	-0.0176616	-0.728019	-0.484234	12380	-0.481798
36393	-0.0017101	0.0190326	-0.0184745	0	0	6680	0
36399	-0.00141445	0.0206181	-0.0192171	-0.0304818	0.0667303	5960	-0.995609
36405	-0.000979109	0.0219636	-0.019687	0.46718	-0.563186	6250	-0.681
36412	-0.000326214	0.0235388	-0.020418	0.728879	-0.484807	6710	-0.482367
36419	0.000377007	0.0244336	-0.0214566	-0.666735	-0.505793	6600	-0.545757
36425	0.000835836	0.0243983	-0.0227074	-0.245919	-0.433813	6660	-0.864842
36432	0.000853313	0.0233514	-0.0238985	-0.702867	-0.475934	6230	-0.526932
36438	0.000567677	0.0217251	-0.0246932	0	0	6690	0
36445	0.000159145	0.0204852	-0.0247946	0	0	6730	0
36452	-0.000287522	0.0199678	-0.0247898	0	0	6690	0
36458	-0.000922729	0.0198796	-0.0242781	0.307382	-0.470848	5960	-0.826714
36464	-0.00134562	0.0202005	-0.0235083	0	0	6690	0
36471	-0.00131953	0.0213254	-0.0224302	0	0	6690	0
36477	-0.000203912	0.0219929	-0.0211598	0.716124	-0.526583	6010	-0.457098
36483	0.000706206	0.0223946	-0.0205949	-0.900992	-0.0273671	5920	-0.432868
36489	0.0022759	0.0249096	-0.02088	0.728346	-0.432533	6080	-0.528254
36496	0.00343239	0.0249071	-0.0219575	0	0	6690	0
36502	0.00358245	0.0249047	-0.0239182	0	0	6680	0
36508	0.000886921	0.0249022	-0.0247717	0.713349	-0.508345	6000	-0.48135
36514	-0.00201907	0.0248997	-0.0247693	0.921079	-1.05724e-08	5990	-0.389369
36520	-0.00604712	0.0245231	-0.0247668	0.703761	-0.474498	5940	-0.527009
36526	-0.00880735	0.0198823	-0.0247643	0.654484	-0.468554	6010	-0.591475
36539	-0.00896681	0.0121399	-0.0197952	0.711313	-0.477651	12410	-0.512355
36545	-0.00654025	0.0108812	-0.0175035	0.343231	-0.453571	6020	-0.822336
36551	-0.00277857	0.0102365	-0.014476	0.188198	-0.44208	5950	-0.875082
36557	-4.87635e-05	0.0105386	-0.0121069	0	0	6690	0
36563	0.00298999	0.0115889	-0.0094945	0.696689	-0.534224	5950	-0.4778
36570	0.00481905	0.0128887	-0.00766343	0.679815	-0.44181	6180	-0.582478
36576	0.00523621	0.0136403	-0.00681288	-0.42277	0.289903	6400	-0.856646
36582	0.00450043	0.0139687	-0.00652665	0.627058	-0.535025	6010	-0.564183
36588	0.00263397	0.0139902	-0.00649622	-0.709709	-0.491609	6130	-0.5036
36594	0.000269132	0.0142202	-0.00679792	0.660535	-0.536233	6180	-0.522275
36600	-0.00193743	0.0142676	-0.00735612	-0.692051	0.516055	5920	-0.502936
36606	-0.00468585	0.0134179	-0.00824411	0.878252	-0.0508533	5970	-0.47459
36613	-0.00637502	0.0117796	-0.00893273	0.660048	-0.48638	6380	-0.57053
36619	-0.00752651	0.00889852	-0.00928305	0.660048	0.48638	6550	-0.57053
36625	-0.00757615	0.00594668	-0.00867437	-0.235817	-0.516116	6150	-0.823415
36631	-0.00634844	0.00299208	-0.00719917	-0.0857452	-0.522403	5970	-0.848129
36637	-0.00469252	0.00124641	-0.0058104	0.0368195	0.0119901	5940	-0.997556
36643	-0.00232672	0.000311754	-0.00430266	0.258351	-0.441981	5930	-0.857046
36649	-0.000605543	0.00016513	-0.00334861	0.692051	-0.516055	5950	-0.502936
36655	0.000870373	0.000527015	-0.00252216	0.704013	-0.472684	5990	-0.528303
36661	0.00134977	0.00100492	-0.00205617	0.689093	-0.469409	5950	-0.549027
36667	0.00112974	0.00197676	-0.00169407	0.692479	-0.517163	6090	-0.501608
36673	0.000489813	0.00268738	-0.00134956	0.661742	-0.456548	5980	-0.59185
36685	-0.00120293	0.00335137	-0.000374425	0.640012	-0.503356	12400	-0.577619
36692	-0.00185866	0.00350144	-0.000164424	0.725117	-0.446446	6090	-0.521072
36698	-0.00260442	0.00355988	-0.000261373	0.546405	-0.0628789	6540	-0.83313
36705	-0.00280114	0.00324038	-0.000695781	0.17101	-0.490514	6570	-0.852508
36711	-0.00224197	0.00283311	-0.00113778	0.696689	-0.534224	6600	-0.4778
36718	-0.00127668	0.00311532	-0.00170953	0.343311	-0.353815	6360	-0.868085
36724	-0.000226733	0.00356777	-0.00233162	0.37671	-0.31274	5910	-0.871471
36729	0.000475715	0.00355443	-0.00275589	-0.104058	-0.456979	5940	-0.883178
36735	0.001201	0.00335938	-0.00322823	0.0313995	-0.821048	6030	-0.568019
36741	0.00163913	0.00367132	-0.00349666	0.146902	-0.523299	5930	-0.839313
36747	0.00188329	0.00454746	-0.00384752	0.149548	-0.524424	5930	-0.838208
36753	0.00175559	0.00543649	-0.0039777	0.654887	-0.555466	6080	-0.50912
36759	0.00115607	0.00647889	-0.00421246	-0.652992	-0.548107	5950	-0.521027
36765	0.000729151	0.00698216	-0.00435634	0.663119	-0.493695	5940	-0.560814
36771	0.000147287	0.0074052	-0.00427192	0.644229	-0.558957	6140	-0.518806
36778	-0.000215393	0.0077259	-0.00394318	0.325277	-0.402909	6050	-0.855426
36784	-0.000449767	0.00783507	-0.00360303	0.67665	-0.541401	6010	-0.498088
36789	-0.000271826	0.00734259	-0.00300485	0.117721	-0.525593	5920	-0.842552
36795	8.01773e-05	0.00645237	-0.002451	0.148728	-0.479649	5950	-0.864696
36801	0.000581792	0.00545535	-0.00194837	0.355651	-0.399991	5960	-0.844644
36807	0.000658848	0.00463098	-0.00156871	-0.158726	-0.867674	5940	-0.469835
36813	0.00045798	0.00350206	-0.00123262	-0.221575	-0.451279	5940	-0.863946
36819	0.000281565	0.00260612	-0.00106452	-0.122664	-0.510296	6010	-0.849218
36825	9.82953e-05	0.00206377	-0.000926984	-0.128853	0.544469	5950	-0.82876
36838	-0.000380432	0.00246669	-0.00117656	-0.127864	-0.502576	12360	-0.853045
36844	-0.000720918	0.00281002	-0.00138946	-0.18155	0.432186	5950	-0.882856
36849	-0.00110871	0.00326937	-0.00136565	0.679587	-0.5277	5960	-0.508107
